raceId,resultId,driverId,constructorId,year,round,name_mer3,nationality,circuitRef,driverRef,constructorRef,country,date,dob,weather_warm,weather_cold,weather_dry,weather_wet,weather_cloudy,grid,race_finish_pos,points_awarded,points_driver,championship_pos,cum_wins,status,driver_age,home_race,points_before_race,wins,in_top_ten,in_top_three
899,22129,154,208,2013,19,Brazilian Grand Prix,French,interlagos,grosjean,lotus_f1,Brazil,2013-11-24,1986-04-17,0,0,0,0,1,6,0,0.0,132.0,7.0,0.0,Engine,27.6,0,132.0,0,0,0
900,22130,3,131,2014,1,Australian Grand Prix,German,albert_park,rosberg,mercedes,Australia,2014-03-16,1985-06-27,0,0,0,0,1,3,1,25.0,25.0,1.0,1.0,Finished,28.7,0,0.0,1,1,1
900,22131,825,1,2014,1,Australian Grand Prix,Danish,albert_park,kevin_magnussen,mclaren,Australia,2014-03-16,1992-10-05,0,0,0,0,1,4,2,18.0,18.0,2.0,0.0,Finished,21.4,0,0.0,0,1,1
900,22132,18,1,2014,1,Australian Grand Prix,British,albert_park,button,mclaren,Australia,2014-03-16,1980-01-19,0,0,0,0,1,10,3,15.0,15.0,3.0,0.0,Finished,34.2,0,0.0,0,1,1
900,22133,4,6,2014,1,Australian Grand Prix,Spanish,albert_park,alonso,ferrari,Australia,2014-03-16,1981-07-29,0,0,0,0,1,5,4,12.0,12.0,4.0,0.0,Finished,32.6,0,0.0,0,1,0
900,22134,822,3,2014,1,Australian Grand Prix,Finnish,albert_park,bottas,williams,Australia,2014-03-16,1989-08-28,0,0,0,0,1,15,5,10.0,10.0,5.0,0.0,Finished,24.5,0,0.0,0,1,0
900,22135,807,10,2014,1,Australian Grand Prix,German,albert_park,hulkenberg,force_india,Australia,2014-03-16,1987-08-19,0,0,0,0,1,7,6,8.0,8.0,6.0,0.0,Finished,26.6,0,0.0,0,1,0
900,22136,8,6,2014,1,Australian Grand Prix,Finnish,albert_park,raikkonen,ferrari,Australia,2014-03-16,1979-10-17,0,0,0,0,1,11,7,6.0,6.0,7.0,0.0,Finished,34.4,0,0.0,0,1,0
900,22137,818,5,2014,1,Australian Grand Prix,French,albert_park,vergne,toro_rosso,Australia,2014-03-16,1990-04-25,0,0,0,0,1,6,8,4.0,4.0,8.0,0.0,Finished,23.9,0,0.0,0,1,0
900,22138,826,5,2014,1,Australian Grand Prix,Russian,albert_park,kvyat,toro_rosso,Australia,2014-03-16,1994-04-26,0,0,0,0,1,8,9,2.0,2.0,9.0,0.0,Finished,19.9,0,0.0,0,1,0
900,22139,815,10,2014,1,Australian Grand Prix,Mexican,albert_park,perez,force_india,Australia,2014-03-16,1990-01-26,0,0,0,0,1,16,10,1.0,1.0,10.0,0.0,Finished,24.1,0,0.0,0,1,0
900,22140,16,15,2014,1,Australian Grand Prix,German,albert_park,sutil,sauber,Australia,2014-03-16,1983-01-11,0,0,0,0,1,13,11,0.0,0.0,11.0,0.0,Finished,31.2,0,0.0,0,0,0
900,22141,821,15,2014,1,Australian Grand Prix,Mexican,albert_park,gutierrez,sauber,Australia,2014-03-16,1991-08-05,0,0,0,0,1,20,12,0.0,0.0,12.0,0.0,Finished,22.6,0,0.0,0,0,0
900,22142,820,206,2014,1,Australian Grand Prix,British,albert_park,chilton,marussia,Australia,2014-03-16,1991-04-21,0,0,0,0,1,17,13,0.0,0.0,13.0,0.0,Finished,22.9,0,0.0,0,0,0
900,22143,824,206,2014,1,Australian Grand Prix,French,albert_park,jules_bianchi,marussia,Australia,2014-03-16,1989-08-03,0,0,0,0,1,18,0,0.0,0.0,14.0,0.0,Finished,24.6,0,0.0,0,0,0
900,22144,154,208,2014,1,Australian Grand Prix,French,albert_park,grosjean,lotus_f1,Australia,2014-03-16,1986-04-17,0,0,0,0,1,22,0,0.0,0.0,15.0,0.0,ERS,27.9,0,0.0,0,0,0
900,22145,813,208,2014,1,Australian Grand Prix,Venezuelan,albert_park,maldonado,lotus_f1,Australia,2014-03-16,1985-03-09,0,0,0,0,1,21,0,0.0,0.0,16.0,0.0,ERS,29.0,0,0.0,0,0,0
900,22146,828,207,2014,1,Australian Grand Prix,Swedish,albert_park,ericsson,caterham,Australia,2014-03-16,1990-09-02,0,0,0,0,1,19,0,0.0,0.0,17.0,0.0,Oil pressure,23.5,0,0.0,0,0,0
900,22147,20,9,2014,1,Australian Grand Prix,German,albert_park,vettel,red_bull,Australia,2014-03-16,1987-07-03,0,0,0,0,1,12,0,0.0,0.0,18.0,0.0,Engine,26.7,0,0.0,0,0,0
900,22148,1,131,2014,1,Australian Grand Prix,British,albert_park,hamilton,mercedes,Australia,2014-03-16,1985-01-07,0,0,0,0,1,1,0,0.0,0.0,19.0,0.0,Engine,29.2,0,0.0,0,0,0
900,22149,13,3,2014,1,Australian Grand Prix,Brazilian,albert_park,massa,williams,Australia,2014-03-16,1981-04-25,0,0,0,0,1,9,0,0.0,0.0,20.0,0.0,Collision,32.9,0,0.0,0,0,0
900,22150,155,207,2014,1,Australian Grand Prix,Japanese,albert_park,kobayashi,caterham,Australia,2014-03-16,1986-09-13,0,0,0,0,1,14,0,0.0,0.0,21.0,0.0,Collision,27.5,0,0.0,0,0,0
900,22151,817,9,2014,1,Australian Grand Prix,Australian,albert_park,ricciardo,red_bull,Australia,2014-03-16,1989-07-01,0,0,0,0,1,2,0,0.0,0.0,22.0,0.0,Disqualified,24.7,1,0.0,0,0,0
901,22152,1,131,2014,2,Malaysian Grand Prix,British,sepang,hamilton,mercedes,Malaysia,2014-03-30,1985-01-07,0,0,1,0,0,1,1,25.0,25.0,2.0,1.0,Finished,29.2,0,0.0,1,1,1
901,22153,3,131,2014,2,Malaysian Grand Prix,German,sepang,rosberg,mercedes,Malaysia,2014-03-30,1985-06-27,0,0,1,0,0,3,2,18.0,43.0,1.0,1.0,Finished,28.8,0,25.0,0,1,1
901,22154,20,9,2014,2,Malaysian Grand Prix,German,sepang,vettel,red_bull,Malaysia,2014-03-30,1987-07-03,0,0,1,0,0,2,3,15.0,15.0,7.0,0.0,Finished,26.7,0,0.0,0,1,1
901,22155,4,6,2014,2,Malaysian Grand Prix,Spanish,sepang,alonso,ferrari,Malaysia,2014-03-30,1981-07-29,0,0,1,0,0,4,4,12.0,24.0,3.0,0.0,Finished,32.7,0,12.0,0,1,0
901,22156,807,10,2014,2,Malaysian Grand Prix,German,sepang,hulkenberg,force_india,Malaysia,2014-03-30,1987-08-19,0,0,1,0,0,7,5,10.0,18.0,6.0,0.0,Finished,26.6,0,8.0,0,1,0
901,22157,18,1,2014,2,Malaysian Grand Prix,British,sepang,button,mclaren,Malaysia,2014-03-30,1980-01-19,0,0,1,0,0,10,6,8.0,23.0,4.0,0.0,Finished,34.2,0,15.0,0,1,0
901,22158,13,3,2014,2,Malaysian Grand Prix,Brazilian,sepang,massa,williams,Malaysia,2014-03-30,1981-04-25,0,0,1,0,0,13,7,6.0,6.0,10.0,0.0,Finished,32.9,0,0.0,0,1,0
901,22159,822,3,2014,2,Malaysian Grand Prix,Finnish,sepang,bottas,williams,Malaysia,2014-03-30,1989-08-28,0,0,1,0,0,18,8,4.0,14.0,8.0,0.0,Finished,24.6,0,10.0,0,1,0
901,22160,825,1,2014,2,Malaysian Grand Prix,Danish,sepang,kevin_magnussen,mclaren,Malaysia,2014-03-30,1992-10-05,0,0,1,0,0,8,9,2.0,20.0,5.0,0.0,Finished,21.5,0,18.0,0,1,0
901,22161,826,5,2014,2,Malaysian Grand Prix,Russian,sepang,kvyat,toro_rosso,Malaysia,2014-03-30,1994-04-26,0,0,1,0,0,11,10,1.0,3.0,12.0,0.0,Finished,19.9,0,2.0,0,1,0
901,22162,154,208,2014,2,Malaysian Grand Prix,French,sepang,grosjean,lotus_f1,Malaysia,2014-03-30,1986-04-17,0,0,1,0,0,15,11,0.0,0.0,14.0,0.0,Finished,28.0,0,0.0,0,0,0
901,22163,8,6,2014,2,Malaysian Grand Prix,Finnish,sepang,raikkonen,ferrari,Malaysia,2014-03-30,1979-10-17,0,0,1,0,0,6,12,0.0,6.0,9.0,0.0,Finished,34.5,0,6.0,0,0,0
901,22164,155,207,2014,2,Malaysian Grand Prix,Japanese,sepang,kobayashi,caterham,Malaysia,2014-03-30,1986-09-13,0,0,1,0,0,20,13,0.0,0.0,18.0,0.0,Finished,27.5,0,0.0,0,0,0
901,22165,828,207,2014,2,Malaysian Grand Prix,Swedish,sepang,ericsson,caterham,Malaysia,2014-03-30,1990-09-02,0,0,1,0,0,22,14,0.0,0.0,19.0,0.0,Finished,23.6,0,0.0,0,0,0
901,22166,820,206,2014,2,Malaysian Grand Prix,British,sepang,chilton,marussia,Malaysia,2014-03-30,1991-04-21,0,0,1,0,0,21,15,0.0,0.0,17.0,0.0,Finished,22.9,0,0.0,0,0,0
901,22167,817,9,2014,2,Malaysian Grand Prix,Australian,sepang,ricciardo,red_bull,Malaysia,2014-03-30,1989-07-01,0,0,1,0,0,5,0,0.0,0.0,22.0,0.0,Technical,24.7,0,0.0,0,0,0
901,22168,821,15,2014,2,Malaysian Grand Prix,Mexican,sepang,gutierrez,sauber,Malaysia,2014-03-30,1991-08-05,0,0,1,0,0,12,0,0.0,0.0,16.0,0.0,Gearbox,22.7,0,0.0,0,0,0
901,22169,16,15,2014,2,Malaysian Grand Prix,German,sepang,sutil,sauber,Malaysia,2014-03-30,1983-01-11,0,0,1,0,0,17,0,0.0,0.0,15.0,0.0,Electrical,31.2,0,0.0,0,0,0
901,22170,818,5,2014,2,Malaysian Grand Prix,French,sepang,vergne,toro_rosso,Malaysia,2014-03-30,1990-04-25,0,0,1,0,0,9,0,0.0,4.0,11.0,0.0,Power Unit,23.9,0,4.0,0,0,0
901,22171,824,206,2014,2,Malaysian Grand Prix,French,sepang,jules_bianchi,marussia,Malaysia,2014-03-30,1989-08-03,0,0,1,0,0,19,0,0.0,0.0,20.0,0.0,Brakes,24.7,0,0.0,0,0,0
901,22172,813,208,2014,2,Malaysian Grand Prix,Venezuelan,sepang,maldonado,lotus_f1,Malaysia,2014-03-30,1985-03-09,0,0,1,0,0,16,0,0.0,0.0,21.0,0.0,Engine,29.1,0,0.0,0,0,0
901,22173,815,10,2014,2,Malaysian Grand Prix,Mexican,sepang,perez,force_india,Malaysia,2014-03-30,1990-01-26,0,0,1,0,0,14,0,0.0,1.0,13.0,0.0,Withdrew,24.2,0,1.0,0,0,0
902,22174,1,131,2014,3,Bahrain Grand Prix,British,bahrain,hamilton,mercedes,Bahrain,2014-04-06,1985-01-07,0,0,1,0,0,2,1,25.0,50.0,2.0,2.0,Finished,29.2,0,25.0,1,1,1
902,22175,3,131,2014,3,Bahrain Grand Prix,German,bahrain,rosberg,mercedes,Bahrain,2014-04-06,1985-06-27,0,0,1,0,0,1,2,18.0,61.0,1.0,1.0,Finished,28.8,0,43.0,0,1,1
902,22176,815,10,2014,3,Bahrain Grand Prix,Mexican,bahrain,perez,force_india,Bahrain,2014-04-06,1990-01-26,0,0,1,0,0,4,3,15.0,16.0,9.0,0.0,Finished,24.2,0,1.0,0,1,1
902,22177,817,9,2014,3,Bahrain Grand Prix,Australian,bahrain,ricciardo,red_bull,Bahrain,2014-04-06,1989-07-01,0,0,1,0,0,13,4,12.0,12.0,10.0,0.0,Finished,24.8,0,0.0,0,1,0
902,22178,807,10,2014,3,Bahrain Grand Prix,German,bahrain,hulkenberg,force_india,Bahrain,2014-04-06,1987-08-19,0,0,1,0,0,11,5,10.0,28.0,3.0,0.0,Finished,26.6,0,18.0,0,1,0
902,22179,20,9,2014,3,Bahrain Grand Prix,German,bahrain,vettel,red_bull,Bahrain,2014-04-06,1987-07-03,0,0,1,0,0,10,6,8.0,23.0,6.0,0.0,Finished,26.8,0,15.0,0,1,0
902,22180,13,3,2014,3,Bahrain Grand Prix,Brazilian,bahrain,massa,williams,Bahrain,2014-04-06,1981-04-25,0,0,1,0,0,7,7,6.0,12.0,11.0,0.0,Finished,32.9,0,6.0,0,1,0
902,22181,822,3,2014,3,Bahrain Grand Prix,Finnish,bahrain,bottas,williams,Bahrain,2014-04-06,1989-08-28,0,0,1,0,0,3,8,4.0,18.0,8.0,0.0,Finished,24.6,0,14.0,0,1,0
902,22182,4,6,2014,3,Bahrain Grand Prix,Spanish,bahrain,alonso,ferrari,Bahrain,2014-04-06,1981-07-29,0,0,1,0,0,9,9,2.0,26.0,4.0,0.0,Finished,32.7,0,24.0,0,1,0
902,22183,8,6,2014,3,Bahrain Grand Prix,Finnish,bahrain,raikkonen,ferrari,Bahrain,2014-04-06,1979-10-17,0,0,1,0,0,5,10,1.0,7.0,12.0,0.0,Finished,34.5,0,6.0,0,1,0
902,22184,826,5,2014,3,Bahrain Grand Prix,Russian,bahrain,kvyat,toro_rosso,Bahrain,2014-04-06,1994-04-26,0,0,1,0,0,12,11,0.0,3.0,14.0,0.0,Finished,19.9,0,3.0,0,0,0
902,22185,154,208,2014,3,Bahrain Grand Prix,French,bahrain,grosjean,lotus_f1,Bahrain,2014-04-06,1986-04-17,0,0,1,0,0,16,12,0.0,0.0,15.0,0.0,Finished,28.0,0,0.0,0,0,0
902,22186,820,206,2014,3,Bahrain Grand Prix,British,bahrain,chilton,marussia,Bahrain,2014-04-06,1991-04-21,0,0,1,0,0,21,13,0.0,0.0,18.0,0.0,Finished,23.0,0,0.0,0,0,0
902,22187,813,208,2014,3,Bahrain Grand Prix,Venezuelan,bahrain,maldonado,lotus_f1,Bahrain,2014-04-06,1985-03-09,0,0,1,0,0,17,14,0.0,0.0,20.0,0.0,Finished,29.1,0,0.0,0,0,0
902,22188,155,207,2014,3,Bahrain Grand Prix,Japanese,bahrain,kobayashi,caterham,Bahrain,2014-04-06,1986-09-13,0,0,1,0,0,18,15,0.0,0.0,19.0,0.0,Finished,27.6,0,0.0,0,0,0
902,22189,824,206,2014,3,Bahrain Grand Prix,French,bahrain,jules_bianchi,marussia,Bahrain,2014-04-06,1989-08-03,0,0,1,0,0,19,16,0.0,0.0,22.0,0.0,Finished,24.7,0,0.0,0,0,0
902,22190,18,1,2014,3,Bahrain Grand Prix,British,bahrain,button,mclaren,Bahrain,2014-04-06,1980-01-19,0,0,1,0,0,6,17,0.0,23.0,5.0,0.0,Clutch,34.2,0,23.0,0,0,0
902,22191,825,1,2014,3,Bahrain Grand Prix,Danish,bahrain,kevin_magnussen,mclaren,Bahrain,2014-04-06,1992-10-05,0,0,1,0,0,8,0,0.0,20.0,7.0,0.0,Clutch,21.5,0,20.0,0,0,0
902,22192,821,15,2014,3,Bahrain Grand Prix,Mexican,bahrain,gutierrez,sauber,Bahrain,2014-04-06,1991-08-05,0,0,1,0,0,15,0,0.0,0.0,17.0,0.0,Collision,22.7,0,0.0,0,0,0
902,22193,828,207,2014,3,Bahrain Grand Prix,Swedish,bahrain,ericsson,caterham,Bahrain,2014-04-06,1990-09-02,0,0,1,0,0,20,0,0.0,0.0,21.0,0.0,Retired,23.6,0,0.0,0,0,0
902,22194,818,5,2014,3,Bahrain Grand Prix,French,bahrain,vergne,toro_rosso,Bahrain,2014-04-06,1990-04-25,0,0,1,0,0,14,0,0.0,4.0,13.0,0.0,Retired,23.9,0,4.0,0,0,0
902,22195,16,15,2014,3,Bahrain Grand Prix,German,bahrain,sutil,sauber,Bahrain,2014-04-06,1983-01-11,0,0,1,0,0,22,0,0.0,0.0,16.0,0.0,Collision,31.2,0,0.0,0,0,0
903,22196,1,131,2014,4,Chinese Grand Prix,British,shanghai,hamilton,mercedes,China,2014-04-20,1985-01-07,0,0,1,0,1,1,1,25.0,75.0,2.0,3.0,Finished,29.3,0,50.0,1,1,1
903,22197,3,131,2014,4,Chinese Grand Prix,German,shanghai,rosberg,mercedes,China,2014-04-20,1985-06-27,0,0,1,0,1,4,2,18.0,79.0,1.0,1.0,Finished,28.8,0,61.0,0,1,1
903,22198,4,6,2014,4,Chinese Grand Prix,Spanish,shanghai,alonso,ferrari,China,2014-04-20,1981-07-29,0,0,1,0,1,5,3,15.0,41.0,3.0,0.0,Finished,32.7,0,26.0,0,1,1
903,22199,817,9,2014,4,Chinese Grand Prix,Australian,shanghai,ricciardo,red_bull,China,2014-04-20,1989-07-01,0,0,1,0,1,2,4,12.0,24.0,6.0,0.0,Finished,24.8,0,12.0,0,1,0
903,22200,20,9,2014,4,Chinese Grand Prix,German,shanghai,vettel,red_bull,China,2014-04-20,1987-07-03,0,0,1,0,1,3,5,10.0,33.0,5.0,0.0,Finished,26.8,0,23.0,0,1,0
903,22201,807,10,2014,4,Chinese Grand Prix,German,shanghai,hulkenberg,force_india,China,2014-04-20,1987-08-19,0,0,1,0,1,8,6,8.0,36.0,4.0,0.0,Finished,26.7,0,28.0,0,1,0
903,22202,822,3,2014,4,Chinese Grand Prix,Finnish,shanghai,bottas,williams,China,2014-04-20,1989-08-28,0,0,1,0,1,7,7,6.0,24.0,7.0,0.0,Finished,24.6,0,18.0,0,1,0
903,22203,8,6,2014,4,Chinese Grand Prix,Finnish,shanghai,raikkonen,ferrari,China,2014-04-20,1979-10-17,0,0,1,0,1,11,8,4.0,11.0,12.0,0.0,Finished,34.5,0,7.0,0,1,0
903,22204,815,10,2014,4,Chinese Grand Prix,Mexican,shanghai,perez,force_india,China,2014-04-20,1990-01-26,0,0,1,0,1,16,9,2.0,18.0,10.0,0.0,Finished,24.2,0,16.0,0,1,0
903,22205,826,5,2014,4,Chinese Grand Prix,Russian,shanghai,kvyat,toro_rosso,China,2014-04-20,1994-04-26,0,0,1,0,1,13,10,1.0,4.0,14.0,0.0,Finished,20.0,0,3.0,0,1,0
903,22206,18,1,2014,4,Chinese Grand Prix,British,shanghai,button,mclaren,China,2014-04-20,1980-01-19,0,0,1,0,1,12,11,0.0,23.0,8.0,0.0,Finished,34.3,0,23.0,0,0,0
903,22207,818,5,2014,4,Chinese Grand Prix,French,shanghai,vergne,toro_rosso,China,2014-04-20,1990-04-25,0,0,1,0,1,9,12,0.0,4.0,13.0,0.0,Finished,24.0,0,4.0,0,0,0
903,22208,825,1,2014,4,Chinese Grand Prix,Danish,shanghai,kevin_magnussen,mclaren,China,2014-04-20,1992-10-05,0,0,1,0,1,15,13,0.0,20.0,9.0,0.0,Finished,21.5,0,20.0,0,0,0
903,22209,813,208,2014,4,Chinese Grand Prix,Venezuelan,shanghai,maldonado,lotus_f1,China,2014-04-20,1985-03-09,0,0,1,0,1,22,14,0.0,0.0,20.0,0.0,Finished,29.1,0,0.0,0,0,0
903,22210,13,3,2014,4,Chinese Grand Prix,Brazilian,shanghai,massa,williams,China,2014-04-20,1981-04-25,0,0,1,0,1,6,15,0.0,12.0,11.0,0.0,Finished,33.0,0,12.0,0,0,0
903,22211,821,15,2014,4,Chinese Grand Prix,Mexican,shanghai,gutierrez,sauber,China,2014-04-20,1991-08-05,0,0,1,0,1,17,16,0.0,0.0,17.0,0.0,Finished,22.7,0,0.0,0,0,0
903,22212,824,206,2014,4,Chinese Grand Prix,French,shanghai,jules_bianchi,marussia,China,2014-04-20,1989-08-03,0,0,1,0,1,19,17,0.0,0.0,22.0,0.0,Finished,24.7,0,0.0,0,0,0
903,22213,155,207,2014,4,Chinese Grand Prix,Japanese,shanghai,kobayashi,caterham,China,2014-04-20,1986-09-13,0,0,1,0,1,18,18,0.0,0.0,19.0,0.0,Finished,27.6,0,0.0,0,0,0
903,22214,820,206,2014,4,Chinese Grand Prix,British,shanghai,chilton,marussia,China,2014-04-20,1991-04-21,0,0,1,0,1,21,19,0.0,0.0,18.0,0.0,Finished,23.0,0,0.0,0,0,0
903,22215,828,207,2014,4,Chinese Grand Prix,Swedish,shanghai,ericsson,caterham,China,2014-04-20,1990-09-02,0,0,1,0,1,20,20,0.0,0.0,21.0,0.0,Finished,23.6,0,0.0,0,0,0
903,22216,154,208,2014,4,Chinese Grand Prix,French,shanghai,grosjean,lotus_f1,China,2014-04-20,1986-04-17,0,0,1,0,1,10,0,0.0,0.0,15.0,0.0,Gearbox,28.0,0,0.0,0,0,0
903,22217,16,15,2014,4,Chinese Grand Prix,German,shanghai,sutil,sauber,China,2014-04-20,1983-01-11,0,0,1,0,1,14,0,0.0,0.0,16.0,0.0,Engine,31.3,0,0.0,0,0,0
904,22218,1,131,2014,5,Spanish Grand Prix,British,catalunya,hamilton,mercedes,Spain,2014-05-11,1985-01-07,1,0,0,0,0,1,1,25.0,100.0,1.0,4.0,Finished,29.3,0,75.0,1,1,1
904,22219,3,131,2014,5,Spanish Grand Prix,German,catalunya,rosberg,mercedes,Spain,2014-05-11,1985-06-27,1,0,0,0,0,2,2,18.0,97.0,2.0,1.0,Finished,28.9,0,79.0,0,1,1
904,22220,817,9,2014,5,Spanish Grand Prix,Australian,catalunya,ricciardo,red_bull,Spain,2014-05-11,1989-07-01,1,0,0,0,0,3,3,15.0,39.0,5.0,0.0,Finished,24.9,0,24.0,0,1,1
904,22221,20,9,2014,5,Spanish Grand Prix,German,catalunya,vettel,red_bull,Spain,2014-05-11,1987-07-03,1,0,0,0,0,15,4,12.0,45.0,4.0,0.0,Finished,26.9,0,33.0,0,1,0
904,22222,822,3,2014,5,Spanish Grand Prix,Finnish,catalunya,bottas,williams,Spain,2014-05-11,1989-08-28,1,0,0,0,0,4,5,10.0,34.0,7.0,0.0,Finished,24.7,0,24.0,0,1,0
904,22223,4,6,2014,5,Spanish Grand Prix,Spanish,catalunya,alonso,ferrari,Spain,2014-05-11,1981-07-29,1,0,0,0,0,7,6,8.0,49.0,3.0,0.0,Finished,32.8,1,41.0,0,1,0
904,22224,8,6,2014,5,Spanish Grand Prix,Finnish,catalunya,raikkonen,ferrari,Spain,2014-05-11,1979-10-17,1,0,0,0,0,6,7,6.0,17.0,11.0,0.0,Finished,34.6,0,11.0,0,1,0
904,22225,154,208,2014,5,Spanish Grand Prix,French,catalunya,grosjean,lotus_f1,Spain,2014-05-11,1986-04-17,1,0,0,0,0,5,8,4.0,4.0,13.0,0.0,Finished,28.1,0,0.0,0,1,0
904,22226,815,10,2014,5,Spanish Grand Prix,Mexican,catalunya,perez,force_india,Spain,2014-05-11,1990-01-26,1,0,0,0,0,11,9,2.0,20.0,10.0,0.0,Finished,24.3,0,18.0,0,1,0
904,22227,807,10,2014,5,Spanish Grand Prix,German,catalunya,hulkenberg,force_india,Spain,2014-05-11,1987-08-19,1,0,0,0,0,10,10,1.0,37.0,6.0,0.0,Finished,26.7,0,36.0,0,1,0
904,22228,18,1,2014,5,Spanish Grand Prix,British,catalunya,button,mclaren,Spain,2014-05-11,1980-01-19,1,0,0,0,0,8,11,0.0,23.0,8.0,0.0,Finished,34.3,0,23.0,0,0,0
904,22229,825,1,2014,5,Spanish Grand Prix,Danish,catalunya,kevin_magnussen,mclaren,Spain,2014-05-11,1992-10-05,1,0,0,0,0,14,12,0.0,20.0,9.0,0.0,Finished,21.6,0,20.0,0,0,0
904,22230,13,3,2014,5,Spanish Grand Prix,Brazilian,catalunya,massa,williams,Spain,2014-05-11,1981-04-25,1,0,0,0,0,9,13,0.0,12.0,12.0,0.0,Finished,33.0,0,12.0,0,0,0
904,22231,826,5,2014,5,Spanish Grand Prix,Russian,catalunya,kvyat,toro_rosso,Spain,2014-05-11,1994-04-26,1,0,0,0,0,12,14,0.0,4.0,15.0,0.0,Finished,20.0,0,4.0,0,0,0
904,22232,813,208,2014,5,Spanish Grand Prix,Venezuelan,catalunya,maldonado,lotus_f1,Spain,2014-05-11,1985-03-09,1,0,0,0,0,22,15,0.0,0.0,20.0,0.0,Finished,29.2,0,0.0,0,0,0
904,22233,821,15,2014,5,Spanish Grand Prix,Mexican,catalunya,gutierrez,sauber,Spain,2014-05-11,1991-08-05,1,0,0,0,0,13,16,0.0,0.0,17.0,0.0,Finished,22.8,0,0.0,0,0,0
904,22234,16,15,2014,5,Spanish Grand Prix,German,catalunya,sutil,sauber,Spain,2014-05-11,1983-01-11,1,0,0,0,0,16,17,0.0,0.0,16.0,0.0,Finished,31.3,0,0.0,0,0,0
904,22235,824,206,2014,5,Spanish Grand Prix,French,catalunya,jules_bianchi,marussia,Spain,2014-05-11,1989-08-03,1,0,0,0,0,18,18,0.0,0.0,22.0,0.0,Finished,24.8,0,0.0,0,0,0
904,22236,820,206,2014,5,Spanish Grand Prix,British,catalunya,chilton,marussia,Spain,2014-05-11,1991-04-21,1,0,0,0,0,17,19,0.0,0.0,18.0,0.0,Finished,23.1,0,0.0,0,0,0
904,22237,828,207,2014,5,Spanish Grand Prix,Swedish,catalunya,ericsson,caterham,Spain,2014-05-11,1990-09-02,1,0,0,0,0,19,20,0.0,0.0,21.0,0.0,Finished,23.7,0,0.0,0,0,0
904,22238,155,207,2014,5,Spanish Grand Prix,Japanese,catalunya,kobayashi,caterham,Spain,2014-05-11,1986-09-13,1,0,0,0,0,20,0,0.0,0.0,19.0,0.0,Brakes,27.7,0,0.0,0,0,0
904,22239,818,5,2014,5,Spanish Grand Prix,French,catalunya,vergne,toro_rosso,Spain,2014-05-11,1990-04-25,1,0,0,0,0,21,0,0.0,4.0,14.0,0.0,Exhaust,24.0,0,4.0,0,0,0
905,22240,3,131,2014,6,Monaco Grand Prix,German,monaco,rosberg,mercedes,Monaco,2014-05-25,1985-06-27,0,0,0,0,1,1,1,25.0,122.0,1.0,2.0,Finished,28.9,0,97.0,1,1,1
905,22241,1,131,2014,6,Monaco Grand Prix,British,monaco,hamilton,mercedes,Monaco,2014-05-25,1985-01-07,0,0,0,0,1,2,2,18.0,118.0,2.0,4.0,Finished,29.4,0,100.0,0,1,1
905,22242,817,9,2014,6,Monaco Grand Prix,Australian,monaco,ricciardo,red_bull,Monaco,2014-05-25,1989-07-01,0,0,0,0,1,3,3,15.0,54.0,4.0,0.0,Finished,24.9,0,39.0,0,1,1
905,22243,4,6,2014,6,Monaco Grand Prix,Spanish,monaco,alonso,ferrari,Monaco,2014-05-25,1981-07-29,0,0,0,0,1,5,4,12.0,61.0,3.0,0.0,Finished,32.8,0,49.0,0,1,0
905,22244,807,10,2014,6,Monaco Grand Prix,German,monaco,hulkenberg,force_india,Monaco,2014-05-25,1987-08-19,0,0,0,0,1,11,5,10.0,47.0,5.0,0.0,Finished,26.8,0,37.0,0,1,0
905,22245,18,1,2014,6,Monaco Grand Prix,British,monaco,button,mclaren,Monaco,2014-05-25,1980-01-19,0,0,0,0,1,12,6,8.0,31.0,8.0,0.0,Finished,34.3,0,23.0,0,1,0
905,22246,13,3,2014,6,Monaco Grand Prix,Brazilian,monaco,massa,williams,Monaco,2014-05-25,1981-04-25,0,0,0,0,1,16,7,6.0,18.0,11.0,0.0,Finished,33.1,0,12.0,0,1,0
905,22247,154,208,2014,6,Monaco Grand Prix,French,monaco,grosjean,lotus_f1,Monaco,2014-05-25,1986-04-17,0,0,0,0,1,14,8,4.0,8.0,13.0,0.0,Finished,28.1,0,4.0,0,1,0
905,22248,824,206,2014,6,Monaco Grand Prix,French,monaco,jules_bianchi,marussia,Monaco,2014-05-25,1989-08-03,0,0,0,0,1,21,9,2.0,2.0,16.0,0.0,Finished,24.8,0,0.0,0,1,0
905,22249,825,1,2014,6,Monaco Grand Prix,Danish,monaco,kevin_magnussen,mclaren,Monaco,2014-05-25,1992-10-05,0,0,0,0,1,8,10,1.0,21.0,9.0,0.0,Finished,21.6,0,20.0,0,1,0
905,22250,828,207,2014,6,Monaco Grand Prix,Swedish,monaco,ericsson,caterham,Monaco,2014-05-25,1990-09-02,0,0,0,0,1,22,11,0.0,0.0,17.0,0.0,Finished,23.7,0,0.0,0,0,0
905,22251,8,6,2014,6,Monaco Grand Prix,Finnish,monaco,raikkonen,ferrari,Monaco,2014-05-25,1979-10-17,0,0,0,0,1,6,12,0.0,17.0,12.0,0.0,Finished,34.6,0,17.0,0,0,0
